Id,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,BsmtUnfSF,EnclosedPorch,Fireplaces,FullBath,GarageArea,GarageCars,GarageYrBlt,GrLivArea,HalfBath,KitchenAbvGr,LotArea,LotFrontage,LowQualFinSF,MSSubClass,MasVnrArea,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PoolArea,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,CentralAir_N,CentralAir_Y,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,PavedDrive_N,PavedDrive_P,PavedDrive_Y,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,Street_Grvl,Street_Pave,Utilities_AllPub,Utilities_NoSeWa,SalePrice
608,-0.12129066770111396,1.3053656117281158,-0.10333053085137019,0.16992708860002484,0.35475923234465384,-0.2931300124474908,1.0870225425769673,-0.2498951687186003,-0.6094136038507225,-0.3596007501322808,-0.9243112113157019,2.590094452011825,-1.1279650307777975,-1.0069055266777909,-1.211149008195896,1.002521512220544,-0.7563210328804112,-0.20769847452544338,-0.30030695013402375,0.40801207599906664,-0.10119701650206231,-0.8736160342204271,-0.5722502445815958,-0.08959195989676072,0.6583338196718981,-0.7028427666170877,2.188278755250165,-0.7725524696579678,-0.06315017346937592,-0.28593545802354126,0.986849366836289,-0.35354562361315667,0.07343720914691527,-0.7697478718688255,0.8489648869947928,-1.3635686845929977,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,225000
609,1.9893665819996476,2.1405886638599094,-0.10333053085137019,1.3856554504222593,-0.029472161914706512,-0.2931300124474908,-0.819679054955813,-0.2498951687186003,-0.054102139296166016,-0.3596007501322808,2.1715745326091795,0.7813658143509358,-0.4313307413787193,0.3065277888545269,-1.774223348872919,3.346560153024224,1.2325988725051025,-0.20769847452544338,0.2536109413952263,0.40801207599906664,-0.10119701650206231,0.3025682764153493,-0.5722502445815958,-0.08959195989676072,1.0267533786485603,-0.7028427666170877,0.39123678406568596,1.3555513292708847,-0.06315017346937592,-0.28593545802354126,2.2614570224978494,-0.19694640778084405,-0.7407604083206012,-1.232003809147171,0.6574927212510958,-0.6029615777083905,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,359100
610,-0.3328662132629053,-0.7850250438866518,-0.10333053085137019,0.16992708860002484,1.0134416225035572,-0.2931300124474908,1.0870225425769673,-0.2498951687186003,-0.9894833357384721,0.24756152140024446,-0.9243112113157019,-1.0273628233099534,-0.983993944301988,-1.0069055266777909,-0.6882942632815174,-0.9323973995389863,-0.7563210328804112,-0.20769847452544338,-0.2821727334470543,-0.3897843346943287,-0.10119701650206231,-0.8736160342204271,0.5028049053303694,-0.08959195989676072,-0.8153444162347508,-0.7028427666170877,-0.5072842015265535,-1.4819204026342518,-0.06315017346937592,-0.28593545802354126,-0.9250621166560519,-0.05169496121174251,-0.23485120911748417,-0.34051021582464774,-1.1136248118781011,-0.6029615777083905,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,118500
611,0.8065828092204769,0.7944330742508456,-0.10333053085137019,0.16992708860002484,1.0156372304707537,-0.2931300124474908,1.0870225425769673,-0.2498951687186003,-0.0563780059541765,-0.3596007501322808,2.1715745326091795,0.7813658143509358,1.222014638795093,1.6199611043868447,0.8802699714616183,1.2891029649326295,1.2325988725051025,-0.20769847452544338,0.11183433820619204,0.0,-0.10119701650206231,0.06733141428819403,0.5699958521998673,-0.08959195989676072,-0.4469248572580886,1.3988707765838124,-0.5072842015265535,2.064919262247169,-0.06315017346937592,-0.28593545802354126,0.986849366836289,0.8810916722242065,1.2591618947792207,0.9472027523078859,0.7532288041229442,0.9182526360608242,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,313000
612,-0.3252189043871779,-0.7850250438866518,-0.10333053085137019,0.16992708860002484,0.3591504482790465,-0.2931300124474908,-0.819679054955813,3.8224188377180313,-0.3044474716773185,-0.3596007501322808,0.6236316606467388,0.7813658143509358,0.42320732028415003,0.3065277888545269,-0.004561135316560798,-0.9264681281035638,-0.7563210328804112,-0.20769847452544338,0.028772017017625467,0.0,-0.10119701650206231,0.5378051385425046,0.7323739738011537,0.7917681379006543,0.28991426069523585,-0.7028427666170877,0.39123678406568596,-0.06318453668168356,-0.06315017346937592,-0.28593545802354126,-0.28775828882527155,-0.044886299653815874,-0.7407604083206012,0.22080056515620022,-0.29986810746738907,-0.6029615777083905,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,148000
613,0.35539158555256045,0.5517984445812744,-0.10333053085137019,0.16992708860002484,1.2044595156496392,-0.2931300124474908,1.0870225425769673,-0.2498951687186003,-0.5729997373225548,-0.3596007501322808,0.6236316606467388,0.7813658143509358,0.26994777661635283,0.3065277888545269,0.9204895672242629,0.7337278738147257,1.2325988725051025,-0.20769847452544338,0.21772294613360132,0.0,-0.10119701650206231,0.06733141428819403,0.03246827724388462,-0.08959195989676072,1.7635924966018848,1.1028547845836856,-0.5072842015265535,1.3555513292708847,-0.06315017346937592,-0.28593545802354126,0.3495455390055087,0.5610845790016546,0.5240125896871913,0.9802210335420534,0.8010968455588685,0.9182526360608242,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,261500
614,-0.10089784403250758,-0.7850250438866518,-0.10333053085137019,0.16992708860002484,-0.516897130632295,-0.2931300124474908,-0.819679054955813,-0.2498951687186003,0.8038995907737839,-0.3596007501322808,-0.9243112113157019,-1.0273628233099534,-2.196137607856384,-2.3203388422101088,0.0,-0.752542832664505,-0.7563210328804112,-0.20769847452544338,-0.22396570226300533,0.03257847096688059,-0.10119701650206231,-0.8736160342204271,-0.5722502445815958,-0.08959195989676072,2.132012055578547,-0.25881877861689745,-0.5072842015265535,-0.7725524696579678,-0.06315017346937592,-0.28593545802354126,-0.28775828882527155,0.15483443937869876,-0.7407604083206012,1.1783307209470586,1.088305094174414,-0.6029615777083905,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,147000
615,-1.349958293734649,-0.7850250438866518,-0.10333053085137019,-2.2615296350444445,-0.6398511767952904,2.5446276795400786,1.0870225425769673,-0.2498951687186003,-1.2762425346477924,-0.3596007501322808,-0.9243112113157019,-1.0273628233099534,-2.196137607856384,-2.3203388422101088,0.0,-1.7209905004501738,-0.7563210328804112,-0.20769847452544338,-1.1003683003304612,-2.266952359855259,-0.10119701650206231,2.8901737598140573,-0.5722502445815958,-0.08959195989676072,-0.4469248572580886,-0.34762357621693546,0.39123678406568596,-1.4819204026342518,-0.06315017346937592,-0.28593545802354126,-2.1996697723176126,-0.9572469484159849,0.018103390484074347,0.022690877751195066,-0.5870763560829345,1.6788597429454315,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,75500
616,-0.2691386392985103,-0.7850250438866518,-0.10333053085137019,0.16992708860002484,0.706056507096069,-0.2931300124474908,1.0870225425769673,-0.2498951687186003,-0.8825176028119798,-0.3596007501322808,-0.9243112113157019,-1.0273628233099534,0.03309211822066622,0.3065277888545269,-0.6078550717562284,-0.882986804243799,-0.7563210328804112,-0.20769847452544338,-0.173494246029342,0.5018704772571131,-0.10119701650206231,0.6554235696060822,0.3012320647218759,-0.08959195989676072,-0.4469248572580886,-0.7028427666170877,1.2897577696579254,-0.06318453668168356,-0.06315017346937592,-0.28593545802354126,-0.28775828882527155,-0.2627634695074682,0.20781934018524323,-0.2744736533563127,-1.0178887290062526,1.6788597429454315,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,137500
617,-0.8987670700667326,0.8527587063829541,-0.10333053085137019,0.16992708860002484,0.034200469133987485,-0.2931300124474908,1.0870225425769673,-0.2498951687186003,-0.5343100041363767,-0.3596007501322808,0.6236316606467388,0.7813658143509358,-0.3709557696307992,0.3065277888545269,0.9607091629869075,0.016286030128607715,1.2325988725051025,-0.20769847452544338,-0.2925713751836382,0.0,-0.10119701650206231,0.06733141428819403,-0.5722502445815958,-0.08959195989676072,-0.07850529828142637,0.4072172033833878,-0.5072842015265535,-0.06318453668168356,-0.06315017346937592,-0.28593545802354126,0.3495455390055087,-0.6100052089617266,0.04972271543426916,1.0132393147762209,0.896832928430717,-1.3635686845929977,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,183200
618,-0.8350394961023376,-0.7850250438866518,-0.10333053085137019,-1.0458012732222097,-0.969192371874742,-0.2931300124474908,-0.819679054955813,-0.2498951687186003,0.6172785248169248,-0.3596007501322808,-0.9243112113157019,-1.0273628233099534,0.25601509082837126,0.3065277888545269,-0.6480746675188729,-1.3217528904650613,-0.7563210328804112,-0.20769847452544338,-0.3729706295860064,-0.4836427359523752,-0.10119701650206231,-0.2855238789025389,-0.5722502445815958,-0.08959195989676072,-0.07850529828142637,-0.7028427666170877,0.39123678406568596,-0.06318453668168356,-0.06315017346937592,-0.28593545802354126,-1.562365944486832,-0.4987970701822582,-0.7407604083206012,-0.5716381844638204,-1.4487011019295708,0.15764552917621685,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,105500
619,1.703867050639158,-0.7850250438866518,-0.10333053085137019,0.16992708860002484,-0.8638031894493176,-0.2931300124474908,-0.819679054955813,-0.2498951687186003,2.761144916662794,-0.3596007501322808,0.6236316606467388,0.7813658143509358,1.3984953254428596,1.6199611043868447,1.16180714180013,0.6467652260951962,-0.7563210328804112,-0.20769847452544338,0.1935017196496071,0.9711624835473457,-0.10119701650206231,-0.8736160342204271,1.9586087541694892,-0.08959195989676072,0.28991426069523585,0.895643590183597,-0.5072842015265535,2.064919262247169,-0.06315017346937592,4.342479346233303,1.6241531946670693,1.7480612439335312,-0.7407604083206012,1.1783307209470586,1.088305094174414,-0.6029615777083905,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,314813
620,0.8218774269719317,1.0347346786351326,-0.10333053085137019,1.3856554504222593,0.9431821675532742,-0.2931300124474908,1.0870225425769673,-0.2498951687186003,0.1143119933966093,-0.3596007501322808,2.1715745326091795,0.7813658143509358,1.2823896105430133,1.6199611043868447,1.000928758749552,1.5045331604196457,1.2325988725051025,-0.20769847452544338,0.2632487069071821,0.7365164804022294,-0.10119701650206231,0.06733141428819403,0.6931792547939466,-0.08959195989676072,0.6583338196718981,-0.7028427666170877,-0.5072842015265535,1.3555513292708847,-0.06315017346937592,-0.28593545802354126,2.2614570224978494,0.9764129340351794,0.587251239587581,1.0462575960103884,0.896832928430717,0.15764552917621685,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,305000
