Id,SalePrice
2735,140998.42347943393
2736,148692.15876154808
2737,132667.66908028547
2738,130265.42764969284
2739,166531.60840829063
2740,141732.60055738222
2741,143477.30346924288
2742,149453.24894513367
2743,158256.84390016823
2744,176420.84391348073
2745,142948.99479893796
2746,148054.18613709998
2747,142143.28575313446
2748,130371.10343485692
2749,124492.87362803295
2750,142224.64710356813
2751,141929.41112051377
2752,215439.81043130852
2753,153285.60459093485
2754,207217.07287727317
2755,138733.4743072092
2756,120194.06509442086
2757,85374.18047136243
2758,99625.4264604437
2759,166091.1213297085
2760,126284.62939654753
2761,144755.99028357814
2762,145638.17525265363
2763,177808.15049379523
2764,149253.2433892924
2765,284755.7811152572
2766,135714.68515650215
2767,105847.66733644619
2768,132613.52924528212
2769,132092.42184130737
2770,143836.72131810372
2771,101206.85638032157
2772,123606.00184981148
2773,202617.2295128872
2774,129387.40265083217
2775,132128.80142809113
2776,135970.96835729099
2777,143290.05050134964
2778,110640.28665343406
2779,112919.87214339811
2780,93643.40577809013
2781,104912.46574582005
2782,86819.10609825296
2783,107345.62267535992
2784,116582.3106225847
2785,135246.71669877204
2786,86890.90398439643
2787,118762.4354077751
2788,68878.26140566268
2789,190757.19566365093
2790,111320.95279833599
2791,101987.88784581755
2792,80258.4526189549
2793,165085.4721588476
2794,111547.2960037909
2795,113200.47631236106
2796,108615.81154724438
2797,194997.07650062942
2798,119371.72660385995
2799,127577.45345964844
2800,54963.93777363682
2801,103954.3475116681
2802,134795.99467499068
2803,133929.94651019585
2804,155083.7621778963
2805,112020.82802659055
2806,80174.3852037874
2807,160634.7664398008
2808,150248.80513948522
2809,135057.00497964205
2810,138278.82436390175
2811,168645.8624041614
2812,157519.30462830202
2813,160977.3375670904
2814,150428.2249051005
2815,102898.57732826474
2816,225913.06782944073
2817,163855.20797001797
2818,136391.46382450857
2819,170430.9758798622
2820,130953.50677307586
2821,112647.41853069817
2822,226915.39137666466
2823,326134.70256794954
2824,210523.9434226277
2825,157176.72520952518
2826,114786.92192993978
2827,145384.74610761978
2828,197174.5386911461
2829,231869.91375298513
2830,250184.2518460981
2831,174256.57216809638
2832,256448.38801021283
2833,313292.23445737944
2834,235099.43229267737
2835,217160.47105973092
2836,184692.30113449277
2837,161131.32079014112
2838,143222.0975345062
2839,170525.75158664232
2840,216785.4221623034
2841,202211.33848264633
2842,230708.76079538098
2843,151405.73955857303
2844,183047.522431309
2845,122413.79741177423
2846,204803.21830552837
2847,210968.848600239
2848,224995.9040173026
2849,211435.76795047754
2850,271396.377036815
2851,223897.42022635086
2852,263160.06744215597
2853,241264.52616612948
2854,136743.86046492314
2855,210199.52179076354
2856,208721.05218378076
2857,179525.08113371907
2858,225805.50666875573
2859,128909.56511927041
2860,131154.10431006306
2861,134951.38486760238
2862,199671.96820722046
2863,116285.47791420686
2864,257086.43855323497
2865,154929.49520541957
2866,148116.34322263548
2867,102782.8569574979
2868,106887.35973405144
2869,123598.28890516181
2870,129077.5960256138
2871,71935.91760922427
2872,72714.07623191843
2873,127004.18532966613
2874,138621.2646032089
2875,119930.85219280512
2876,167550.1569138214
2877,174997.70364053894
2878,173249.81606617838
2879,147363.11593313352
2880,122483.38993648917
2881,164405.65413067548
2882,175722.96961080682
2883,190143.30401465477
2884,206785.7173299981
2885,196263.84539342308
2886,234397.46825413327
2887,96604.58084059847
2888,137171.37352283674
2889,60761.580376444545
2890,74595.54877599118
2891,133688.84018994414
2892,80221.58434292595
2893,108412.24482567918
2894,81748.18508041992
2895,301342.22660097736
2896,268247.28021540924
2897,219424.76112569508
2898,150545.69724605314
2899,211071.48209657212
2900,159873.28971921143
2901,217178.09081857488
2902,184856.6655383155
2903,334328.3363490128
2904,343731.9660454391
2905,119098.36419438086
2906,194220.20752910804
2907,120246.23098212793
2908,146434.05506154522
2909,144682.45292277116
2910,81181.35096051266
2911,84216.59149281372
2912,143529.65220960067
2913,93021.91071334726
2914,84560.46038135438
2915,92608.38979069568
2916,83644.49942677781
2917,174349.2097529584
2918,111659.61058496001
2919,228019.09134551958
